state,season,annual_rainfall,fertilizer,pesticide,area,n_soil,p_soil,k_soil,temperature,humidity,ph,crop,yield
Telangana,Kharif,746.4,329998.56,721.38,2186.0,,,,,,,Ginger,7.78
Telangana,Rabi,746.4,8957513.52,19581.21,59337.0,,,,,,,ChickPea,1.283333333
Telangana,Kharif,746.4,1872205.92,4092.66,12402.0,,,,,,,Groundnut,1.36125
Telangana,Rabi,746.4,21496100.16,46990.68,142396.0,,,,,,,Groundnut,1.85
Telangana,Kharif,746.4,79857.84,174.57,529.0,,,,,,,Horse-gram,0.51
Telangana,Rabi,746.4,268406.88,586.74,1778.0,,,,,,,Horse-gram,0.39375
Telangana,Kharif,746.4,6433311.36,14063.28,42616.0,,,,,,,Jowar,0.885555556
Telangana,Rabi,746.4,5492679.6,12007.05,36385.0,,,,,,,Jowar,0.974444444
Telangana,Rabi,746.4,6793.2,14.85,45.0,,,,,,,Linseed,0.4
Telangana,Kharif,746.4,78780740.4,172215.45,521865.0,,,,,,,Maize,2.935555556
Telangana,Rabi,746.4,25603721.76,55969.98,169606.0,,,,,,,Maize,4.993333333
Telangana,Rabi,746.4,8151.84,17.82,54.0,,,,,,,Masoor,0.39
Telangana,Kharif,746.4,1056.72,2.31,7.0,,,,,,,Mesta,7.14
Telangana,Rabi,746.4,25663.2,56.1,170.0,,,,,,,Mesta,7.09
Telangana,Kharif,746.4,10544254.08,23049.84,69848.0,,,,,,,MungBean,0.47
Telangana,Rabi,746.4,2642403.84,5776.32,17504.0,,,,,,,MungBean,0.59625
Telangana,Kharif,746.4,838129.92,1832.16,5552.0,,,,,,,Onion,15.05142857
Telangana,Rabi,746.4,1263082.32,2761.11,8367.0,,,,,,,Onion,26.84555556
Telangana,Rabi,746.4,16152.72,35.31,107.0,,,,,,,Other  Rabi pulses,1.11
Telangana,Kharif,746.4,22040.16,48.18,146.0,,,,,,,Other Kharif pulses,0.603333333
Telangana,Kharif,746.4,1358.64,2.97,9.0,,,,,,,Potato,19.22
Telangana,Rabi,746.4,458465.52,1002.21,3037.0,,,,,,,Potato,14.92
Telangana,Kharif,746.4,180548.16,394.68,1196.0,,,,,,,Ragi,1.38
Telangana,Rabi,746.4,49967.76,109.23,331.0,,,,,,,Ragi,1.2675
Telangana,Rabi,746.4,340263.84,743.82,2254.0,,,,,,,Rapeseed &Mustard,1.62
Telangana,Kharif,746.4,138929544.7,303701.31,920307.0,,,,,,,Rice,2.958888889
Telangana,Rabi,746.4,74742258.48,163387.29,495113.0,,,,,,,Rice,3.332222222
Telangana,Rabi,746.4,627238.8,1371.15,4155.0,,,,,,,Safflower,0.752
Telangana,Kharif,746.4,827260.8,1808.4,5480.0,,,,,,,Sesamum,0.20125
Telangana,Rabi,746.4,2766191.04,6046.92,18324.0,,,,,,,Sesamum,0.421428571
Telangana,Kharif,746.4,20228.64,44.22,134.0,,,,,,,Small millets,0.63
Telangana,Kharif,746.4,36610366.32,80030.61,242517.0,,,,,,,Soyabean,1.067142857
Telangana,Rabi,746.4,18417.12,40.26,122.0,,,,,,,Soyabean,1.185
Telangana,Kharif,746.4,5757463.44,12585.87,38139.0,,,,,,,Sugarcane,83.8575
Telangana,Kharif,746.4,206664.24,451.77,1369.0,,,,,,,Sunflower,1.013333333
Telangana,Rabi,746.4,2566621.92,5610.66,17002.0,,,,,,,Sunflower,1.321111111
Telangana,Kharif,746.4,1056.72,2.31,7.0,,,,,,,Sweet potato,7.9
Telangana,Rabi,746.4,14492.16,31.68,96.0,,,,,,,Sweet potato,7.745
Telangana,Kharif,746.4,231572.64,506.22,1534.0,,,,,,,Tobacco,3.016666667
Telangana,Rabi,746.4,687018.96,1501.83,4551.0,,,,,,,Tobacco,2.82125
Telangana,Kharif,746.4,6562231.2,14345.1,43470.0,,,,,,,Turmeric,4.693333333
Telangana,Kharif,746.4,2996706.96,6550.83,19851.0,,,,,,,Urad,0.66875
Telangana,Rabi,746.4,1232437.44,2694.12,8164.0,,,,,,,Urad,0.41
Telangana,Rabi,746.4,879794.88,1923.24,5828.0,,,,,,,Wheat,1.156
Telangana,Kharif,746.4,524586.0,1146.75,3475.0,,,,,,,other oilseeds,13.84
Tripura,Kharif,2015.7,380872.08,832.59,2523.0,,,,,,,PigeonPeas,0.72625
Tripura,Kharif,2015.7,136467.84,298.32,904.0,,,,,,,Cotton,1.4725
Tripura,Rabi,2015.7,24304.56,53.13,161.0,,,,,,,ChickPea,0.853333333
Tripura,Kharif,2015.7,37589.04,82.17,249.0,,,,,,,Groundnut,1.0675
Tripura,Rabi,2015.7,73366.56,160.38,486.0,,,,,,,Groundnut,1.0075
Tripura,Kharif,2015.7,98124.0,214.5,650.0,,,,,,,Jute,8.45625
Tripura,Kharif,2015.7,682188.24,1491.27,4519.0,,,,,,,Maize,1.30875
Tripura,Rabi,2015.7,377098.08,824.34,2498.0,,,,,,,Masoor,0.76
Tripura,Kharif,2015.7,94651.92,206.91,627.0,,,,,,,Mesta,8.12
Tripura,Kharif,2015.7,85896.24,187.77,569.0,,,,,,,MungBean,0.54
Tripura,Rabi,2015.7,93444.24,204.27,619.0,,,,,,,MungBean,0.60375
Tripura,Rabi,2015.7,83329.92,182.16,552.0,,,,,,,Other  Rabi pulses,0.835
Tripura,Kharif,2015.7,196248.0,429.0,1300.0,,,,,,,Other Kharif pulses,0.60875
Tripura,Rabi,2015.7,310524.72,678.81,2057.0,,,,,,,Peas & beans (Pulses),0.84125
Tripura,Rabi,2015.7,895796.64,1958.22,5934.0,,,,,,,Rapeseed &Mustard,0.8225
Tripura,Kharif,2015.7,38837932.08,84900.09,257273.0,,,,,,,Rice,2.885
Tripura,Kharif,2015.7,372569.28,814.44,2468.0,,,,,,,Sesamum,0.63
Tripura,Whole Year,2015.7,119711.28,261.69,793.0,,,,,,,Sugarcane,52.65875
Tripura,Kharif,2015.7,134203.44,293.37,889.0,,,,,,,Urad,0.5725
Tripura,Rabi,2015.7,65818.56,143.88,436.0,,,,,,,Urad,0.705
Tripura,Rabi,2015.7,20379.6,44.55,135.0,,,,,,,Wheat,2.21375
Uttar Pradesh,Kharif,616.4,43251700.56,94548.63,286511.0,,,,,,,PigeonPeas,0.656944444
Uttar Pradesh,Kharif,616.4,143672255.0,314068.92,951724.0,,,,,,,Bajra,1.532063492
Uttar Pradesh,Summer,616.4,368493.36,805.53,2441.0,,,,,,,Banana,45.10709677
Uttar Pradesh,Rabi,616.4,25700487.12,56181.51,170247.0,,,,,,,Barley,1.761351351
Uttar Pradesh,Rabi,616.4,1036642.32,2266.11,6867.0,,,,,,,Coriander,0.481935484
Uttar Pradesh,Kharif,616.4,953614.32,2084.61,6317.0,117.77,46.24,19.56,23.988957895200002,79.8434742538,6.91267549578,Cotton,0.294
Uttar Pradesh,Kharif,616.4,2005201.68,4383.39,13283.0,,,,,,,Dry chillies,0.828550725
Uttar Pradesh,Rabi,616.4,5111656.56,11174.13,33861.0,,,,,,,Garlic,5.808064516
Uttar Pradesh,Kharif,616.4,142506.24,311.52,944.0,,,,,,,Ginger,4.605
Uttar Pradesh,Rabi,616.4,84257116.32,184186.86,558142.0,,,,,,,ChickPea,0.490746269
Uttar Pradesh,Kharif,616.4,14784871.44,32319.87,97939.0,,,,,,,Groundnut,0.974339623
Uttar Pradesh,Kharif,616.4,309468.0,676.5,2050.0,,,,,,,Guar seed,0.829322034
Uttar Pradesh,Kharif,616.4,24818880.72,54254.31,164407.0,,,,,,,Jowar,1.097454545
Uttar Pradesh,Rabi,616.4,3719805.36,8131.53,24641.0,,,,,,,Linseed,0.605588235
Uttar Pradesh,Kharif,616.4,97025916.96,212099.58,642726.0,,,,,,,Maize,1.693783784
Uttar Pradesh,Rabi,616.4,1608176.88,3515.49,10653.0,,,,,,,Maize,2.444166667
Uttar Pradesh,Summer,616.4,9415979.04,20583.42,62374.0,,,,,,,Maize,1.784310345
Uttar Pradesh,Rabi,616.4,66130594.32,144562.11,438067.0,,,,,,,Masoor,0.574324324
Uttar Pradesh,Kharif,616.4,5612994.72,12270.06,37182.0,,,,,,,MungBean,0.308448276
Uttar Pradesh,Summer,616.4,7696544.64,16824.72,50984.0,,,,,,,MungBean,0.657076923
Uttar Pradesh,Rabi,616.4,1512770.16,3306.93,10021.0,,,,,,,Onion,15.2939726
Uttar Pradesh,Summer,616.4,1699205.76,3714.48,11256.0,,,,,,,Onion,14.41890411
Uttar Pradesh,Rabi,616.4,62807813.76,137298.48,416056.0,,,,,,,Peas & beans (Pulses),0.801216216
Uttar Pradesh,Rabi,616.4,86902841.28,189970.44,575668.0,,,,,,,Potato,21.62333333
Uttar Pradesh,Rabi,616.4,94505639.76,206590.23,626031.0,,,,,,,Rapeseed &Mustard,0.708666667
Uttar Pradesh,Kharif,616.4,881912697.8,1927869.57,5842029.0,,,,,,,Rice,2.240533333
Uttar Pradesh,Summer,616.4,4520799.12,9882.51,29947.0,,,,,,,Rice,2.384090909
Uttar Pradesh,Kharif,616.4,278823.12,609.51,1847.0,,,,,,,Sannhamp,0.47
Uttar Pradesh,Kharif,616.4,48732907.2,106530.6,322820.0,,,,,,,Sesamum,0.180857143
Uttar Pradesh,Kharif,616.4,1036340.4,2265.45,6865.0,,,,,,,Small millets,0.768235294
Uttar Pradesh,Summer,616.4,6944.16,15.18,46.0,,,,,,,Small millets,0.89
Uttar Pradesh,Kharif,616.4,7933098.96,17341.83,52551.0,,,,,,,Soyabean,0.734615385
Uttar Pradesh,Kharif,616.4,336378280.6,735326.13,2228261.0,,,,,,,Sugarcane,59.21533333
Uttar Pradesh,Summer,616.4,384042.24,839.52,2544.0,,,,,,,Sunflower,1.703125
Uttar Pradesh,Kharif,616.4,2541109.68,5554.89,16833.0,,,,,,,Sweet potato,12.38789474
Uttar Pradesh,Rabi,616.4,4655002.56,10175.88,30836.0,,,,,,,Tobacco,4.044375
Uttar Pradesh,Summer,616.4,61742.64,134.97,409.0,,,,,,,Tobacco,2.661428571
Uttar Pradesh,Rabi,616.4,235346.64,514.47,1559.0,,,,,,,Turmeric,2.855135135
Uttar Pradesh,Kharif,616.4,78418587.36,171423.78,519466.0,,,,,,,Urad,0.574594595
Uttar Pradesh,Summer,616.4,6591366.48,14408.79,43663.0,,,,,,,Urad,0.575454545
Uttar Pradesh,Rabi,616.4,1486422507.0,3249333.78,9846466.0,,,,,,,Wheat,2.065466667
Uttrakhand,Kharif,1287.4,475524.0,1039.5,3150.0,,,,,,,PigeonPeas,0.7825
Uttrakhand,Kharif,1287.4,301.92,0.66,2.0,,,,,,,Bajra,1.0
Uttrakhand,Rabi,1287.4,3178311.84,6947.82,21054.0,,,,,,,Barley,1.170769231
Uttrakhand,Kharif,1287.4,314147.76,686.73,2081.0,,,,,,,Garlic,11.075
Uttrakhand,Whole Year,1287.4,441708.96,965.58,2926.0,,,,,,,Garlic,6.896086957
Uttrakhand,Rabi,1287.4,90726.96,198.33,601.0,,,,,,,ChickPea,0.771
Uttrakhand,Kharif,1287.4,178887.6,391.05,1185.0,,,,,,,Groundnut,1.068333333
Uttrakhand,Kharif,1287.4,1827974.64,3995.97,12109.0,,,,,,,Horse-gram,0.807272727
Uttrakhand,Rabi,1287.4,301.92,0.66,2.0,,,,,,,Linseed,0.5
Uttrakhand,Kharif,1287.4,3586356.72,7839.81,23757.0,,,,,,,Maize,1.822307692
Uttrakhand,Summer,1287.4,5434.56,11.88,36.0,,,,,,,Maize,2.205
Uttrakhand,Rabi,1287.4,1572550.32,3437.61,10417.0,,,,,,,Masoor,0.679230769
Uttrakhand,Kharif,1287.4,2566.32,5.61,17.0,,,,,,,MungBean,0.843333333
Uttrakhand,Summer,1287.4,2566.32,5.61,17.0,,,,,,,MungBean,0.75
Uttrakhand,Kharif,1287.4,5585.52,12.21,37.0,,,,,,,MothBeans,0.43
Uttrakhand,Whole Year,1287.4,426462.0,932.25,2825.0,,,,,,,Onion,5.744166667
Uttrakhand,Rabi,1287.4,905.76,1.98,6.0,,,,,,,Other  Rabi pulses,0.9175
Uttrakhand,Kharif,1287.4,182510.64,398.97,1209.0,,,,,,,Other Cereals,0.498333333
Uttrakhand,Rabi,1287.4,91028.88,198.99,603.0,,,,,,,Other Cereals,0.88
Uttrakhand,Kharif,1287.4,1919758.32,4196.61,12717.0,,,,,,,Other Kharif pulses,0.955454545
Uttrakhand,Rabi,1287.4,841149.12,1838.76,5572.0,,,,,,,Peas & beans (Pulses),0.733333333
Uttrakhand,Kharif,1287.4,990448.56,2165.13,6561.0,,,,,,,Potato,9.715
Uttrakhand,Rabi,1287.4,794351.52,1736.46,5262.0,,,,,,,Potato,10.41461538
Uttrakhand,Kharif,1287.4,16289187.84,35608.32,107904.0,,,,,,,Ragi,1.483636364
Uttrakhand,Rabi,1287.4,2121289.92,4637.16,14052.0,,,,,,,Rapeseed &Mustard,0.68
Uttrakhand,Kharif,1287.4,37392490.08,81740.34,247698.0,,,,,,,Rice,1.738461538
Uttrakhand,Summer,1287.4,1870998.24,4090.02,12394.0,,,,,,,Rice,3.15
Uttrakhand,Kharif,1287.4,232478.4,508.2,1540.0,,,,,,,Sesamum,0.256153846
Uttrakhand,Kharif,1287.4,8987252.64,19646.22,59534.0,,,,,,,Small millets,1.311818182
Uttrakhand,Kharif,1287.4,1626141.12,3554.76,10772.0,,,,,,,Soyabean,0.903333333
Uttrakhand,Whole Year,1287.4,15207257.52,33243.21,100737.0,,,,,,,Sugarcane,63.462
Uttrakhand,Whole Year,1287.4,6038.4,13.2,40.0,,,,,,,Sunflower,1.0375
Uttrakhand,Whole Year,1287.4,754.8,1.65,5.0,,,,,,,Tobacco,2.0
Uttrakhand,Whole Year,1287.4,136316.88,297.99,903.0,,,,,,,Turmeric,1.877
Uttrakhand,Kharif,1287.4,1903605.6,4161.3,12610.0,,,,,,,Urad,0.75
Uttrakhand,Summer,1287.4,8604.72,18.81,57.0,,,,,,,Urad,0.58
Uttrakhand,Rabi,1287.4,51911973.84,113480.07,343879.0,,,,,,,Wheat,1.543076923
Uttrakhand,Kharif,1287.4,20228.64,44.22,134.0,,,,,,,other oilseeds,0.674
Uttrakhand,Rabi,1287.4,63403.2,138.6,420.0,,,,,,,other oilseeds,0.535
Jharkhand,Rabi,1156.6,5007192.24,10945.77,33169.0,,,,,,,PigeonPeas,1.818695652
Jharkhand,Rabi,1156.6,4178421.84,9134.07,27679.0,,,,,,,ChickPea,0.883333333
Jharkhand,Autumn,1156.6,16080863.04,35152.92,106524.0,,,,,,,Maize,1.71625
Jharkhand,Rabi,1156.6,986070.72,2155.56,6532.0,,,,,,,Masoor,0.711176471
Jharkhand,Rabi,1156.6,560665.44,1225.62,3714.0,,,,,,,Onion,6.09375
Jharkhand,Rabi,1156.6,840998.16,1838.43,5571.0,,,,,,,Peas & beans (Pulses),0.9
Jharkhand,Rabi,1156.6,2566169.04,5609.67,16999.0,,,,,,,Potato,7.075
Jharkhand,Winter,1156.6,3252886.08,7110.84,21548.0,,,,,,,Potato,7.390869565
Jharkhand,Autumn,1156.6,3229789.2,7060.35,21395.0,,,,,,,Ragi,0.929473684
Jharkhand,Rabi,1156.6,4090412.16,8941.68,27096.0,,,,,,,Rapeseed &Mustard,0.9625
Jharkhand,Autumn,1156.6,21120662.64,46169.97,139909.0,,,,,,,Rice,1.01
Jharkhand,Winter,1156.6,128179079.3,280200.69,849093.0,,,,,,,Rice,1.416666667
Jharkhand,Whole Year,1156.6,107634.48,235.29,713.0,,,,,,,Sugarcane,42.421
Jharkhand,Rabi,1156.6,9622341.36,21034.53,63741.0,,,,,,,Wheat,1.46625
Jharkhand,Winter,1156.6,3549824.4,7759.95,23515.0,,,,,,,Wheat,1.436428571
West Bengal,Rabi,1483.5,309317.04,676.17,2049.0,,,,,,,PigeonPeas,1.377
West Bengal,Kharif,1483.5,24757.44,54.12,164.0,,,,,,,Bajra,0.32
West Bengal,Rabi,1483.5,371663.52,812.46,2462.0,,,,,,,Barley,1.42
West Bengal,Kharif,1483.5,12227.76,26.73,81.0,,,,,,,Castor seed,0.59
West Bengal,Whole Year,1483.5,4480492.8,9794.4,29680.0,,,,,,,Coconut,12561.52684
West Bengal,Kharif,1483.5,92840.4,202.95,615.0,,,,,,,Cotton,2.56
West Bengal,Rabi,1483.5,3951679.92,8638.41,26177.0,,,,,,,ChickPea,1.147142857
West Bengal,Autumn,1483.5,303127.68,662.64,2008.0,,,,,,,Groundnut,1.008888889
West Bengal,Rabi,1483.5,2032525.44,4443.12,13464.0,,,,,,,Groundnut,1.655714286
West Bengal,Summer,1483.5,8358202.32,18271.11,55367.0,,,,,,,Groundnut,2.165
West Bengal,Rabi,1483.5,300259.44,656.37,1989.0,,,,,,,Horse-gram,0.639
West Bengal,Autumn,1483.5,3774.0,8.25,25.0,,,,,,,Jowar,0.32
West Bengal,Kharif,1483.5,85626776.4,187180.95,567215.0,79.70833333333333,46.833333333333336,39.583333333333336,25.08514918708333,79.29019586625,6.719478032708333,Jute,16.97882353
West Bengal,Rabi,1483.5,4983642.48,10894.29,33013.0,,,,,,,Khesari,1.166428571
West Bengal,Rabi,1483.5,800389.92,1749.66,5302.0,,,,,,,Linseed,0.348
West Bengal,Autumn,1483.5,6855848.4,14986.95,45415.0,,,,,,,Maize,3.369166667
West Bengal,Rabi,1483.5,7712999.28,16860.69,51093.0,,,,,,,Maize,3.430833333
West Bengal,Summer,1483.5,8346427.44,18245.37,55289.0,,,,,,,Maize,3.143333333
West Bengal,Rabi,1483.5,9959133.12,21770.76,65972.0,,,,,,,Masoor,0.870555556
West Bengal,Kharif,1483.5,1340826.72,2931.06,8882.0,,,,,,,Mesta,11.71181818
West Bengal,Kharif,1483.5,169679.04,370.92,1124.0,,,,,,,MungBean,0.733
West Bengal,Rabi,1483.5,388118.16,848.43,2571.0,,,,,,,MungBean,0.778
West Bengal,Summer,1483.5,4225974.24,9238.02,27994.0,,,,,,,MungBean,0.90625
West Bengal,Kharif,1483.5,2415.36,5.28,16.0,,,,,,,MothBeans,0.88
West Bengal,Kharif,1483.5,622257.12,1360.26,4122.0,,,,,,,Niger seed,0.551666667
West Bengal,Rabi,1483.5,46495.68,101.64,308.0,,,,,,,Other  Rabi pulses,0.443333333
West Bengal,Kharif,1483.5,143562.96,313.83,951.0,,,,,,,Other Kharif pulses,0.545714286
West Bengal,Rabi,1483.5,2130649.44,4657.62,14114.0,,,,,,,Peas & beans (Pulses),1.175
West Bengal,Rabi,1483.5,61864162.8,135235.65,409805.0,,,,,,,Potato,30.99555556
West Bengal,Summer,1483.5,369097.2,806.85,2445.0,,,,,,,Potato,12.0
West Bengal,Autumn,1483.5,1528771.92,3341.91,10127.0,,,,,,,Ragi,0.71
West Bengal,Rabi,1483.5,67720957.92,148038.66,448602.0,,,,,,,Rapeseed &Mustard,0.932777778
West Bengal,Autumn,1483.5,34393065.84,75183.57,227829.0,,,,,,,Rice,2.516111111
West Bengal,Summer,1483.5,194741419.2,425706.6,1290020.0,,,,,,,Rice,3.254444444
West Bengal,Winter,1483.5,605147615.5,1322858.46,4008662.0,,,,,,,Rice,2.700555556
West Bengal,Rabi,1483.5,73366.56,160.38,486.0,,,,,,,Safflower,0.847142857
West Bengal,Kharif,1483.5,122126.64,266.97,809.0,,,,,,,Sannhamp,4.1625
West Bengal,Autumn,1483.5,168622.32,368.61,1117.0,,,,,,,Sesamum,0.665
West Bengal,Summer,1483.5,33549199.44,73338.87,222239.0,,,,,,,Sesamum,0.887647059
West Bengal,Winter,1483.5,169830.0,371.25,1125.0,,,,,,,Sesamum,0.661111111
West Bengal,Autumn,1483.5,153979.2,336.6,1020.0,,,,,,,Small millets,0.58
West Bengal,Rabi,1483.5,78952.08,172.59,523.0,,,,,,,Small millets,0.95
West Bengal,Kharif,1483.5,89821.2,196.35,595.0,,,,,,,Soyabean,0.5925
West Bengal,Whole Year,1483.5,2676218.88,5850.24,17728.0,,,,,,,Sugarcane,105.06875
West Bengal,Kharif,1483.5,1041473.04,2276.67,6899.0,,,,,,,Sunflower,1.265333333
West Bengal,Whole Year,1483.5,2148160.8,4695.9,14230.0,,,,,,,Tobacco,1.175
West Bengal,Kharif,1483.5,9309552.24,20350.77,61669.0,,,,,,,Urad,0.57
West Bengal,Rabi,1483.5,1515336.48,3312.54,10038.0,,,,,,,Urad,0.890909091
West Bengal,Rabi,1483.5,50517254.4,110431.2,334640.0,,,,,,,Wheat,2.615
Bihar,Kharif,874.0,3717675.13,7769.19,23543.0,,,,,,,PigeonPeas,1.595833333
Bihar,Kharif,874.0,646641.45,1351.35,4095.0,,,,,,,Bajra,1.1
Bihar,Rabi,874.0,1682531.05,3516.15,10655.0,,,,,,,Barley,1.310769231
Bihar,Kharif,874.0,6790.13,14.19,43.0,,,,,,,Castor seed,0.968
Bihar,Rabi,874.0,9374642.97,19591.11,59367.0,,,,,,,ChickPea,1.020666667
Bihar,Kharif,874.0,77691.72,162.36,492.0,,,,,,,Groundnut,1.0075
Bihar,Kharif,874.0,1225855.33,2561.79,7763.0,,,,,,,Horse-gram,0.925
Bihar,Kharif,874.0,254393.01,531.63,1611.0,,,,,,,Jowar,1.066666667
Bihar,Kharif,874.0,14829170.19,30989.97,93909.0,,,,,,,Jute,15.8025
Bihar,Rabi,874.0,8622833.46,18019.98,54606.0,,,,,,,Khesari,0.938571429
Bihar,Rabi,874.0,2373861.03,4960.89,15033.0,,,,,,,Linseed,0.873333333
Bihar,Autumn,874.0,42746237.0,89331.0,270700.0,,,,,,,Maize,2.795263158
Bihar,Rabi,874.0,39474657.62,82494.06,249982.0,,,,,,,Maize,3.842352941
Bihar,Summer,874.0,29098549.43,60810.09,184273.0,,,,,,,Maize,3.562972973
Bihar,Rabi,874.0,23796247.45,49729.35,150695.0,,,,,,,Masoor,0.878684211
Bihar,Kharif,874.0,2601725.16,5437.08,16476.0,,,,,,,Mesta,17.67875
Bihar,Kharif,874.0,1929186.47,4031.61,12217.0,,,,,,,MungBean,0.675806452
Bihar,Summer,874.0,24792817.46,51811.98,157006.0,,,,,,,MungBean,0.686486486
Bihar,Rabi,874.0,114800.57,239.91,727.0,,,,,,,Other  Rabi pulses,1.005454545
Bihar,Kharif,874.0,266236.26,556.38,1686.0,,,,,,,Other Kharif pulses,0.874545455
Bihar,Rabi,874.0,2689996.85,5621.55,17035.0,,,,,,,Peas & beans (Pulses),1.041388889
Bihar,Kharif,874.0,1093526.75,2285.25,6925.0,,,,,,,Ragi,1.276086957
Bihar,Rabi,874.0,14157736.87,29586.81,89657.0,,,,,,,Rapeseed &Mustard,1.002894737
Bihar,Autumn,874.0,86694484.92,181173.96,549012.0,,,,,,,Rice,1.347142857
Bihar,Summer,874.0,12838398.82,26829.66,81302.0,,,,,,,Rice,2.528333333
Bihar,Winter,874.0,410881820.0,858660.0,2602000.0,,,,,,,Rice,2.166052632
Bihar,Rabi,874.0,16738.46,34.98,106.0,,,,,,,Safflower,0.933333333
Bihar,Kharif,874.0,195650.49,408.87,1239.0,,,,,,,Sannhamp,0.83375
Bihar,Kharif,874.0,434884.14,908.82,2754.0,,,,,,,Sesamum,0.883461538
Bihar,Kharif,874.0,279342.79,583.77,1769.0,,,,,,,Small millets,0.818888889
Bihar,Whole Year,874.0,38533356.11,80526.93,244021.0,,,,,,,Sugarcane,61.67833333
Bihar,Rabi,874.0,1800805.64,3763.32,11404.0,,,,,,,Sunflower,1.389583333
Bihar,Whole Year,874.0,1437612.64,3004.32,9104.0,,,,,,,Tobacco,1.743636364
Bihar,Kharif,874.0,2155629.41,4504.83,13651.0,,,,,,,Urad,0.906785714
Bihar,Rabi,874.0,333308532.5,696547.5,2110750.0,,,,,,,Wheat,2.312631579
Chattisgarh,Kharif,1136.0,10281362.19,21485.97,65109.0,,,,,,,PigeonPeas,0.482962963
Chattisgarh,Kharif,1136.0,7895.5,16.5,50.0,,,,,,,Bajra,0.2675
Chattisgarh,Whole Year,1136.0,191229.01,399.63,1211.0,,,,,,,Bajra,21.06958333
Chattisgarh,Rabi,1136.0,166910.87,348.81,1057.0,,,,,,,Barley,0.70375
Chattisgarh,Rabi,1136.0,8527.14,17.82,54.0,,,,,,,Castor seed,0.278571429
Chattisgarh,Whole Year,1136.0,382773.84,799.92,2424.0,,,,,,,Coriander,0.258148148
Chattisgarh,Whole Year,1136.0,7737.59,16.17,49.0,,,,,,,Cotton,2.0325
Chattisgarh,Whole Year,1136.0,1095737.49,2289.87,6939.0,,,,,,,Dry chillies,0.458888889
Chattisgarh,Whole Year,1136.0,187123.35,391.05,1185.0,,,,,,,Garlic,2.85
Chattisgarh,Whole Year,1136.0,311082.7,650.1,1970.0,,,,,,,Ginger,1.194736842
Chattisgarh,Rabi,1136.0,44361498.39,92706.57,280929.0,,,,,,,ChickPea,0.778
Chattisgarh,Kharif,1136.0,4581916.56,9575.28,29016.0,,,,,,,Groundnut,1.253333333
Chattisgarh,Kharif,1136.0,6399776.48,13374.24,40528.0,,,,,,,Horse-gram,0.39
Chattisgarh,Rabi,1136.0,603216.2,1260.6,3820.0,,,,,,,Horse-gram,0.263333333
Chattisgarh,Whole Year,1136.0,854924.74,1786.62,5414.0,,,,,,,Jowar,0.923181818
Chattisgarh,Rabi,1136.0,43230073.24,90342.12,273764.0,,,,,,,Khesari,0.470434783
Chattisgarh,Rabi,1136.0,3960066.98,8275.74,25078.0,,,,,,,Linseed,0.38
Chattisgarh,Kharif,1136.0,19952875.96,41697.48,126356.0,,,,,,,Maize,1.733333333
Chattisgarh,Rabi,1136.0,2623674.65,5482.95,16615.0,,,,,,,Masoor,0.297826087
Chattisgarh,Kharif,1136.0,183649.33,383.79,1163.0,,,,,,,Mesta,2.08
Chattisgarh,Kharif,1136.0,1565677.65,3271.95,9915.0,,,,,,,MungBean,0.371111111
Chattisgarh,Rabi,1136.0,785286.43,1641.09,4973.0,,,,,,,MungBean,0.347826087
Chattisgarh,Kharif,1136.0,10149823.16,21211.08,64276.0,,,,,,,Niger seed,0.177368421
Chattisgarh,Whole Year,1136.0,816394.7,1706.1,5170.0,,,,,,,Onion,5.973043478
Chattisgarh,Rabi,1136.0,377089.08,788.04,2388.0,,,,,,,Other  Rabi pulses,0.180416667
Chattisgarh,Kharif,1136.0,1004623.42,2099.46,6362.0,,,,,,,Other Kharif pulses,0.2444
Chattisgarh,Rabi,1136.0,2028038.13,4238.19,12843.0,,,,,,,Peas & beans (Pulses),0.3472
Chattisgarh,Kharif,1136.0,242707.67,507.21,1537.0,,,,,,,Potato,8.379166667
Chattisgarh,Rabi,1136.0,1768118.27,3695.01,11197.0,,,,,,,Potato,7.626818182
Chattisgarh,Kharif,1136.0,1269912.22,2653.86,8042.0,,,,,,,Ragi,0.195
Chattisgarh,Rabi,1136.0,7308074.8,15272.4,46280.0,,,,,,,Rapeseed &Mustard,0.541111111
Chattisgarh,Kharif,1136.0,625283490.9,1306716.18,3959746.0,67.0,51.2,39.8,25.849625658,81.979155982,5.8537233918,Rice,1.21962963
Chattisgarh,Rabi,1136.0,115905.94,242.22,734.0,,,,,,,Safflower,0.3275
Chattisgarh,Kharif,1136.0,207177.92,432.96,1312.0,,,,,,,Sannhamp,0.405238095
Chattisgarh,Kharif,1136.0,3072139.05,6420.15,19455.0,,,,,,,Sesamum,0.388518519
Chattisgarh,Kharif,1136.0,17812879.64,37225.32,112804.0,,,,,,,Small millets,0.17962963
Chattisgarh,Kharif,1136.0,18157281.35,37945.05,114985.0,,,,,,,Soyabean,0.532222222
Chattisgarh,Whole Year,1136.0,3035188.11,6342.93,19221.0,,,,,,,Sugarcane,2.912272727
Chattisgarh,Kharif,1136.0,390195.61,815.43,2471.0,,,,,,,Sunflower,0.472631579
Chattisgarh,Whole Year,1136.0,418777.32,875.16,2652.0,,,,,,,Sweet potato,5.950740741
